,time,_V0_,| V0 |,season,week_day
23271,5,220.0,10.8,11,4
23274,6,220.0,7.8,11,4
23277,7,220.0,8.4,11,4
23280,8,220.0,9.1,11,4
23283,9,220.0,10.3,11,4
23286,10,220.0,10.3,11,4
23289,11,210.0,8.7,11,4
23292,12,210.0,7.1,11,4
23295,13,210.0,10.5,11,4
23298,14,210.0,11.2,11,4
23301,15,210.0,11.9,11,4
23304,16,210.0,10.6,11,4
23307,17,200.0,10.2,11,4
23310,18,200.0,11.3,11,4
23313,19,190.0,11.0,11,4
23316,20,210.0,16.4,11,4
23319,21,210.0,12.6,11,4
23322,22,210.0,14.4,11,4
23325,23,210.0,11.4,11,4
23328,0,200.0,10.9,11,5
23331,1,210.0,10.1,11,5
23334,2,210.0,9.7,11,5
23337,3,220.0,11.3,11,5
23340,4,220.0,9.5,11,5
23343,5,220.0,9.8,11,5
23346,6,220.0,12.9,11,5
23349,7,220.0,9.6,11,5
23352,8,220.0,10.3,11,5
23355,9,220.0,9.5,11,5
23358,10,210.0,8.1,11,5
23361,11,210.0,11.3,11,5
23364,12,220.0,8.7,11,5
23367,13,220.0,8.6,11,5
23370,14,210.0,9.1,11,5
23373,15,210.0,8.6,11,5
23376,16,210.0,9.4,11,5
23379,17,210.0,8.7,11,5
23382,18,220.0,9.3,11,5
23385,19,220.0,8.8,11,5
23388,20,220.0,8.4,11,5
23391,21,230.0,8.4,11,5
23394,22,220.0,6.8,11,5
23397,23,220.0,6.8,11,5
23400,0,230.0,5.8,11,6
23403,1,230.0,5.1,11,6
23406,2,230.0,5.7,11,6
23409,3,240.0,4.1,11,6
23412,4,240.0,2.8,11,6
23415,5,230.0,3.5,11,6
23418,6,230.0,3.2,11,6
23421,7,260.0,2.3,11,6
23424,8,270.0,3.4,11,6
23427,9,240.0,1.4,11,6
23430,10,230.0,1.4,11,6
23433,11,240.0,1.3,11,6
23436,12,250.0,1.0,11,6
23439,13,270.0,2.0,11,6
23442,14,270.0,1.2,11,6
23445,15,290.0,0.6,11,6
23448,16,250.0,1.1,11,6
23451,17,200.0,0.9,11,6
23454,18,270.0,0.7,11,6
23457,19,270.0,0.9,11,6
23460,20,250.0,1.4,11,6
23463,21,250.0,1.4,11,6
23466,22,240.0,1.8,11,6
23469,23,240.0,1.9,11,6
23472,0,220.0,2.5,11,7
23475,1,220.0,2.7,11,7
23478,2,230.0,3.4,11,7
23481,3,210.0,3.1,11,7
23484,4,210.0,4.0,11,7
23487,5,220.0,5.7,11,7
23490,6,210.0,3.2,11,7
23493,7,210.0,8.1,11,7
23496,8,200.0,4.4,11,7
23499,9,210.0,5.3,11,7
23502,10,210.0,3.0,11,7
23505,11,220.0,5.7,11,7
23508,12,210.0,9.0,11,7
23511,13,210.0,10.0,11,7
23514,14,210.0,5.0,11,7
23517,15,210.0,10.2,11,7
23520,16,210.0,6.6,11,7
23523,17,210.0,5.6,11,7
23526,18,210.0,9.7,11,7
23529,19,210.0,4.5,11,7
23532,20,210.0,7.8,11,7
23535,21,210.0,5.3,11,7
23538,22,220.0,5.2,11,7
23541,23,210.0,5.1,11,7
23544,0,210.0,8.6,11,1
23547,1,200.0,9.5,11,1
23550,2,200.0,9.1,11,1
23553,3,190.0,4.6,11,1
23556,4,200.0,5.1,11,1
23559,5,200.0,4.7,11,1
23562,6,190.0,4.4,11,1
23565,7,190.0,4.0,11,1
23568,8,200.0,3.5,11,1
23571,9,200.0,2.9,11,1
23574,10,230.0,2.5,11,1
23577,11,240.0,2.0,11,1
23580,12,250.0,2.0,11,1
23583,13,260.0,1.0,11,1
23586,14,250.0,1.5,11,1
23589,15,240.0,1.5,11,1
23592,16,230.0,3.1,11,1
23595,17,230.0,4.1,11,1
23598,18,240.0,3.8,11,1
23601,19,240.0,3.4,11,1
23604,20,240.0,4.4,11,1
23607,21,240.0,3.8,11,1
23610,22,240.0,4.0,11,1
23613,23,240.0,3.8,11,1
23616,0,250.0,4.9,11,2
23619,1,240.0,4.3,11,2
23622,2,240.0,3.9,11,2
23625,3,250.0,5.9,11,2
23628,4,250.0,4.0,11,2
23631,5,240.0,4.3,11,2
23634,6,250.0,3.8,11,2
23637,7,260.0,3.2,11,2
23640,8,270.0,2.3,11,2
23643,9,270.0,3.2,11,2
23646,10,270.0,1.6,11,2
23649,11,270.0,1.7,11,2
23652,12,290.0,3.1,11,2
23655,13,290.0,2.9,11,2
23658,14,290.0,2.3,11,2
23661,15,270.0,1.4,11,2
23664,16,250.0,2.1,11,2
23667,17,250.0,2.4,11,2
23670,18,270.0,5.2,11,2
23673,19,270.0,2.9,11,2
23676,20,310.0,3.3,11,2
23679,21,300.0,5.8,11,2
23682,22,300.0,7.1,11,2
23685,23,300.0,9.0,11,2
23688,0,310.0,7.6,11,3
23691,1,310.0,7.4,11,3
23694,2,310.0,7.2,11,3
23697,3,300.0,6.1,11,3
23700,4,300.0,5.4,11,3
23703,5,300.0,5.0,11,3
23706,6,290.0,3.2,11,3
23709,7,290.0,5.0,11,3
23712,8,300.0,5.4,11,3
23715,9,310.0,4.5,11,3
23718,10,310.0,3.2,11,3
23721,11,330.0,1.1,11,3
23724,12,320.0,1.4,11,3
23727,13,320.0,1.6,11,3
23730,14,330.0,2.7,11,3
23733,15,330.0,4.3,11,3
23736,16,330.0,2.5,11,3
23739,17,330.0,2.3,11,3
23742,18,320.0,2.6,11,3
23745,19,320.0,3.3,11,3
23748,20,340.0,1.2,11,3
23751,21,340.0,2.3,11,3
23754,22,330.0,1.2,11,3
23757,23,40.0,2.9,11,3
23760,0,340.0,4.0,11,4
23763,1,330.0,1.3,11,4
23766,2,330.0,1.8,11,4
23769,3,320.0,1.7,11,4
23772,4,300.0,2.0,11,4
23775,5,310.0,1.7,11,4
23778,6,290.0,2.8,11,4
23781,7,270.0,1.0,11,4
23784,8,250.0,0.6,11,4
23787,9,240.0,1.3,11,4
23790,10,210.0,3.3,11,4
23793,11,210.0,6.0,11,4
23796,12,200.0,3.2,11,4
23799,13,210.0,7.4,11,4
23802,14,210.0,7.7,11,4
23805,15,190.0,7.1,11,4
23808,16,190.0,9.2,11,4
23811,17,200.0,4.3,11,4
23814,18,200.0,4.7,11,4
23817,19,200.0,8.0,11,4
23820,20,200.0,3.3,11,4
23823,21,200.0,6.2,11,4
23826,22,210.0,2.8,11,4
23829,23,220.0,3.9,11,4
23832,0,230.0,4.8,11,5
23835,1,230.0,4.3,11,5
23838,2,230.0,4.5,11,5
23841,3,220.0,3.0,11,5
23844,4,220.0,3.8,11,5
23847,5,220.0,6.3,11,5
23850,6,220.0,1.8,11,5
23853,7,220.0,2.1,11,5
23856,8,230.0,4.4,11,5
23859,9,220.0,3.2,11,5
23862,10,220.0,4.2,11,5
23865,11,220.0,1.4,11,5
23868,12,220.0,1.2,11,5
23871,13,220.0,3.3,11,5
23874,14,230.0,2.5,11,5
23877,15,210.0,2.0,11,5
23880,16,210.0,2.1,11,5
23883,17,200.0,2.4,11,5
23886,18,210.0,2.6,11,5
23889,19,210.0,2.2,11,5
23892,20,200.0,2.9,11,5
23895,21,210.0,5.2,11,5
23898,22,210.0,1.8,11,5
23901,23,210.0,1.9,11,5
23904,0,200.0,2.4,11,6
23907,1,200.0,1.9,11,6
23910,2,190.0,3.2,11,6
23913,3,190.0,2.5,11,6
23916,4,180.0,2.4,11,6
23919,5,180.0,2.6,11,6
23922,6,180.0,3.8,11,6
23925,7,170.0,3.7,11,6
23928,8,170.0,1.7,11,6
23931,9,170.0,1.8,11,6
23934,10,170.0,3.2,11,6
23937,11,170.0,2.6,11,6
23940,12,190.0,2.4,11,6
23943,13,110.0,1.1,11,6
23946,14,90.0,0.2,11,6
23949,15,130.0,2.2,11,6
23952,16,140.0,2.6,11,6
23955,17,150.0,2.2,11,6
23958,18,130.0,3.1,11,6
23961,19,100.0,3.1,11,6
23964,20,110.0,4.6,11,6
23967,21,140.0,2.9,11,6
23970,22,100.0,3.5,11,6
23973,23,90.0,4.0,11,6
23976,0,90.0,4.7,11,7
23979,1,90.0,6.4,11,7
23982,2,90.0,5.5,11,7
23985,3,90.0,8.2,11,7
23988,4,90.0,7.9,11,7
23991,5,100.0,7.9,11,7
23994,6,90.0,8.6,11,7
23997,7,100.0,8.0,11,7
24000,8,110.0,8.7,11,7
24003,9,140.0,8.9,11,7
24006,10,110.0,8.1,11,7
24009,11,130.0,6.4,11,7
24012,12,120.0,8.6,11,7
24015,13,140.0,9.8,11,7
24018,14,150.0,8.8,11,7
24021,15,150.0,6.0,11,7
24024,16,150.0,10.5,11,7
24027,17,150.0,10.0,11,7
24030,18,150.0,11.2,11,7
24033,19,150.0,11.7,11,7
24036,20,160.0,7.9,11,7
24039,21,150.0,10.6,11,7
24042,22,150.0,10.9,11,7
24045,23,150.0,11.3,11,7
24048,0,150.0,10.7,11,1
24051,1,160.0,9.3,11,1
24054,2,160.0,9.5,11,1
24057,3,160.0,9.6,11,1
24060,4,150.0,8.7,11,1
24063,5,160.0,7.1,11,1
24066,6,160.0,10.8,11,1
24069,7,150.0,9.0,11,1
24072,8,160.0,8.9,11,1
24075,9,150.0,9.8,11,1
24078,10,160.0,7.9,11,1
24081,11,160.0,6.2,11,1
24084,12,170.0,9.7,11,1
24087,13,160.0,7.3,11,1
24090,14,170.0,7.5,11,1
24093,15,170.0,8.7,11,1
24096,16,170.0,8.2,11,1
24099,17,170.0,9.8,11,1
24102,18,170.0,7.4,11,1
24105,19,160.0,7.7,11,1
24108,20,170.0,7.1,11,1
24111,21,170.0,9.1,11,1
24114,22,170.0,6.8,11,1
24117,23,170.0,6.9,11,1
24120,0,170.0,6.5,1,7
24123,1,170.0,6.4,1,7
24126,2,170.0,6.4,1,7
24129,3,170.0,7.3,1,7
24132,4,170.0,7.6,1,7
24135,5,170.0,9.0,1,7
24138,6,180.0,7.8,1,7
24141,7,170.0,8.1,1,7
24144,8,170.0,7.2,1,7
24147,9,180.0,6.3,1,7
24150,10,170.0,6.9,1,7
24153,11,180.0,6.8,1,7
24156,12,170.0,6.8,1,7
24159,13,170.0,5.9,1,7
24162,14,170.0,5.4,1,7
24165,15,170.0,4.1,1,7
24168,16,170.0,4.3,1,7
24171,17,170.0,4.4,1,7
24174,18,170.0,4.3,1,7
24177,19,180.0,4.0,1,7
24180,20,180.0,4.1,1,7
24183,21,190.0,3.4,1,7
24186,22,190.0,2.8,1,7
24189,23,200.0,2.3,1,7
24192,0,180.0,2.8,2,3
24195,1,160.0,2.1,2,3
24198,2,180.0,1.2,2,3
24201,3,170.0,1.2,2,3
24204,4,170.0,1.0,2,3
24207,5,160.0,0.5,2,3
24210,6,150.0,1.0,2,3
24213,7,120.0,1.1,2,3
24216,8,130.0,1.2,2,3
24219,9,140.0,1.7,2,3
24222,10,140.0,3.3,2,3
24225,11,140.0,2.4,2,3
24228,12,140.0,2.6,2,3
24231,13,140.0,2.8,2,3
24234,14,150.0,3.4,2,3
24237,15,140.0,2.9,2,3
24240,16,150.0,2.9,2,3
24243,17,150.0,3.5,2,3
24246,18,150.0,3.9,2,3
24249,19,150.0,3.2,2,3
24252,20,160.0,3.2,2,3
24255,21,160.0,4.7,2,3
24258,22,160.0,4.0,2,3
24261,23,170.0,5.2,2,3
24264,0,180.0,6.0,3,4
24267,1,170.0,6.2,3,4
24270,2,170.0,6.4,3,4
24273,3,180.0,5.7,3,4
24276,4,170.0,4.4,3,4
24279,5,170.0,4.7,3,4
24282,6,160.0,4.9,3,4
24285,7,170.0,8.1,3,4
24288,8,170.0,7.6,3,4
24291,9,160.0,7.5,3,4
24294,10,160.0,4.2,3,4
24297,11,170.0,6.0,3,4
24300,12,170.0,5.1,3,4
24303,13,160.0,2.9,3,4
24306,14,150.0,4.0,3,4
24309,15,150.0,4.0,3,4
24312,16,150.0,5.6,3,4
24315,17,150.0,4.7,3,4
24318,18,160.0,5.8,3,4
24321,19,160.0,5.6,3,4
24324,20,160.0,6.2,3,4
24327,21,160.0,6.3,3,4
24330,22,180.0,7.1,3,4
24333,23,180.0,6.3,3,4
24336,0,170.0,7.1,4,7
24339,1,170.0,7.5,4,7
24342,2,170.0,7.9,4,7
24345,3,180.0,6.4,4,7
24348,4,170.0,5.9,4,7
24351,5,170.0,6.3,4,7
24354,6,170.0,5.8,4,7
24357,7,180.0,6.7,4,7
24360,8,160.0,5.4,4,7
24363,9,170.0,7.8,4,7
24366,10,180.0,5.4,4,7
24369,11,180.0,5.7,4,7
24372,12,170.0,5.4,4,7
24375,13,170.0,5.2,4,7
24378,14,170.0,5.2,4,7
24381,15,180.0,4.9,4,7
24384,16,170.0,7.0,4,7
24387,17,170.0,6.8,4,7
24390,18,180.0,6.1,4,7
24393,19,180.0,7.1,4,7
24396,20,170.0,8.8,4,7
24399,21,170.0,6.9,4,7
24402,22,180.0,8.1,4,7
24405,23,180.0,7.0,4,7
24408,0,180.0,7.1,5,2
24411,1,180.0,7.3,5,2
24414,2,180.0,6.2,5,2
24417,3,180.0,6.2,5,2
24420,4,180.0,7.9,5,2
24423,5,180.0,6.1,5,2
24426,6,180.0,6.6,5,2
24429,7,180.0,6.4,5,2
24432,8,180.0,6.5,5,2
24435,9,180.0,7.1,5,2
24438,10,190.0,7.3,5,2
24441,11,190.0,6.1,5,2
24444,12,200.0,6.5,5,2
24447,13,190.0,6.4,5,2
24450,14,190.0,6.8,5,2
24453,15,190.0,7.7,5,2
24456,16,180.0,7.0,5,2
24459,17,190.0,7.7,5,2
24462,18,190.0,10.3,5,2
24465,19,190.0,8.4,5,2
24468,20,190.0,8.3,5,2
24471,21,190.0,8.5,5,2
24474,22,200.0,9.3,5,2
24477,23,200.0,11.5,5,2
24480,0,210.0,11.3,6,5
24483,1,210.0,13.2,6,5
24486,2,210.0,13.4,6,5
24489,3,200.0,9.2,6,5
24492,4,210.0,9.1,6,5
24495,5,220.0,10.2,6,5
24498,6,220.0,9.8,6,5
24501,7,220.0,9.6,6,5
24504,8,220.0,10.4,6,5
24507,9,220.0,9.6,6,5
24510,10,220.0,8.7,6,5
24513,11,220.0,9.3,6,5
24516,12,220.0,9.2,6,5
24519,13,200.0,5.0,6,5
24522,14,210.0,6.4,6,5
24525,15,210.0,7.5,6,5
24528,16,210.0,8.5,6,5
24531,17,200.0,6.8,6,5
24534,18,200.0,7.4,6,5
24537,19,210.0,8.4,6,5
24540,20,200.0,8.2,6,5
24543,21,200.0,8.1,6,5
24546,22,200.0,7.2,6,5
24549,23,200.0,8.0,6,5
24552,0,200.0,10.3,7,7
24555,1,210.0,8.6,7,7
24558,2,210.0,10.1,7,7
24561,3,210.0,8.3,7,7
24564,4,210.0,10.2,7,7
24567,5,210.0,11.6,7,7
24570,6,210.0,11.1,7,7
24573,7,210.0,7.4,7,7
24576,8,210.0,9.6,7,7
24579,9,200.0,6.1,7,7
24582,10,200.0,6.2,7,7
24585,11,200.0,6.7,7,7
24588,12,200.0,5.0,7,7
24591,13,200.0,4.1,7,7
24594,14,220.0,3.5,7,7
24597,15,200.0,3.2,7,7
24600,16,210.0,4.0,7,7
24603,17,200.0,5.2,7,7
24606,18,190.0,4.7,7,7
24609,19,180.0,6.8,7,7
24612,20,180.0,7.7,7,7
24615,21,180.0,8.0,7,7
24618,22,180.0,8.5,7,7
24621,23,180.0,8.6,7,7
24624,0,180.0,8.9,8,3
24627,1,190.0,8.6,8,3
24630,2,190.0,8.2,8,3
24633,3,200.0,7.8,8,3
24636,4,190.0,8.8,8,3
24639,5,190.0,8.5,8,3
24642,6,170.0,9.4,8,3
24645,7,170.0,9.0,8,3
24648,8,170.0,9.4,8,3
24651,9,170.0,9.6,8,3
24654,10,170.0,9.6,8,3
24657,11,170.0,9.5,8,3
24660,12,170.0,9.0,8,3
24663,13,180.0,8.5,8,3
24666,14,170.0,8.0,8,3
24669,15,170.0,8.0,8,3
24672,16,170.0,7.8,8,3
24675,17,170.0,5.4,8,3
24678,18,170.0,5.7,8,3
24681,19,160.0,9.0,8,3
24684,20,160.0,5.9,8,3
24687,21,160.0,9.1,8,3
24690,22,160.0,6.6,8,3
24693,23,170.0,10.0,8,3
24696,0,160.0,7.2,9,6
24699,1,170.0,5.7,9,6
24702,2,160.0,10.9,9,6
24705,3,160.0,10.9,9,6
24708,4,160.0,10.8,9,6
24711,5,160.0,11.4,9,6
24714,6,160.0,11.0,9,6
24717,7,160.0,11.0,9,6
24720,8,170.0,7.1,9,6
24723,9,170.0,6.6,9,6
24726,10,160.0,10.8,9,6
24729,11,160.0,10.8,9,6
24732,12,160.0,10.9,9,6
24735,13,150.0,8.7,9,6
24738,14,150.0,8.8,9,6
24741,15,160.0,8.4,9,6
24744,16,160.0,10.7,9,6
24747,17,160.0,9.6,9,6
24750,18,160.0,9.2,9,6
24753,19,160.0,6.4,9,6
24756,20,160.0,7.0,9,6
24759,21,160.0,6.0,9,6
24762,22,160.0,10.6,9,6
24765,23,160.0,6.1,9,6
24768,0,160.0,10.7,10,1
24771,1,170.0,7.0,10,1
24774,2,170.0,9.7,10,1
24777,3,170.0,9.8,10,1
24780,4,170.0,9.1,10,1
24783,5,170.0,7.1,10,1
24786,6,170.0,6.9,10,1
24789,7,170.0,9.1,10,1
24792,8,170.0,9.0,10,1
24795,9,170.0,7.9,10,1
24798,10,170.0,8.8,10,1
24801,11,170.0,10.2,10,1
24804,12,170.0,10.1,10,1
24807,13,170.0,7.0,10,1
24810,14,170.0,8.0,10,1
24813,15,170.0,8.3,10,1
24816,16,160.0,7.2,10,1
24819,17,160.0,7.1,10,1
24822,18,160.0,8.1,10,1
24825,19,170.0,10.1,10,1
24828,20,170.0,8.0,10,1
24831,21,170.0,10.2,10,1
24834,22,170.0,12.5,10,1
24837,23,170.0,11.8,10,1
24840,0,170.0,10.8,11,4
24843,1,170.0,11.7,11,4
24846,2,180.0,12.1,11,4
24849,3,190.0,11.5,11,4
24852,4,180.0,11.5,11,4
24855,5,180.0,11.3,11,4
24858,6,180.0,12.8,11,4
24861,7,180.0,12.8,11,4
24864,8,180.0,12.7,11,4
24867,9,190.0,15.3,11,4
24870,10,190.0,10.8,11,4
24873,11,190.0,12.1,11,4
24876,12,200.0,10.2,11,4
24879,13,190.0,7.5,11,4
24882,14,190.0,9.3,11,4
24885,15,190.0,6.4,11,4
24888,16,180.0,8.7,11,4
24891,17,170.0,7.7,11,4
24894,18,170.0,8.2,11,4
24897,19,180.0,9.7,11,4
24900,20,170.0,8.3,11,4
24903,21,180.0,7.7,11,4
24906,22,180.0,8.2,11,4
24909,23,190.0,8.2,11,4
24912,0,190.0,8.1,12,6
24915,1,190.0,7.9,12,6
24918,2,190.0,8.1,12,6
24921,3,190.0,9.5,12,6
24924,4,210.0,6.9,12,6
24927,5,200.0,6.0,12,6
24930,6,200.0,5.5,12,6
24933,7,180.0,5.0,12,6
24936,8,170.0,5.2,12,6
24939,9,170.0,6.4,12,6
24942,10,180.0,8.5,12,6
24945,11,180.0,9.8,12,6
24948,12,180.0,7.4,12,6
24951,13,180.0,7.1,12,6
24954,14,170.0,5.7,12,6
24957,15,160.0,3.9,12,6
24960,16,150.0,4.9,12,6
24963,17,150.0,5.0,12,6
24966,18,150.0,6.7,12,6
24969,19,160.0,7.8,12,6
24972,20,150.0,8.7,12,6
24975,21,150.0,7.6,12,6
24978,22,180.0,8.0,12,6
24981,23,150.0,9.0,12,6
24984,0,150.0,8.8,12,7
24987,1,160.0,7.2,12,7
24990,2,150.0,8.8,12,7
24993,3,150.0,9.1,12,7
24996,4,150.0,9.3,12,7
24999,5,150.0,9.9,12,7
25002,6,160.0,8.8,12,7
25005,7,150.0,9.2,12,7
25008,8,160.0,5.2,12,7
25011,9,160.0,7.0,12,7
25014,10,160.0,6.3,12,7
25017,11,3.4028199999999998e+38,,12,7
25020,12,160.0,5.8,12,7
25023,13,160.0,5.0,12,7
25026,14,170.0,7.2,12,7
25029,15,170.0,6.8,12,7
25032,16,160.0,6.9,12,7
25035,17,160.0,6.5,12,7
25038,18,160.0,6.3,12,7
25041,19,160.0,6.3,12,7
25044,20,170.0,7.2,12,7
25047,21,170.0,6.7,12,7
25050,22,160.0,6.9,12,7
25053,23,170.0,6.3,12,7
25056,0,170.0,8.4,12,1
25059,1,180.0,6.1,12,1
25062,2,170.0,7.1,12,1
25065,3,170.0,6.7,12,1
25068,4,160.0,5.9,12,1
25071,5,160.0,5.9,12,1
25074,6,170.0,5.4,12,1
25077,7,160.0,6.2,12,1
25080,8,170.0,5.5,12,1
25083,9,160.0,5.2,12,1
25086,10,170.0,6.9,12,1
25089,11,170.0,6.4,12,1
25092,12,160.0,5.0,12,1
25095,13,160.0,4.1,12,1
25098,14,160.0,4.7,12,1
25101,15,160.0,3.7,12,1
25104,16,150.0,5.5,12,1
25107,17,150.0,5.5,12,1
25110,18,150.0,6.5,12,1
25113,19,160.0,4.4,12,1
25116,20,160.0,4.1,12,1
25119,21,170.0,5.2,12,1
25122,22,170.0,7.0,12,1
25125,23,160.0,4.6,12,1
25128,0,170.0,4.3,12,2
25131,1,170.0,4.4,12,2
25134,2,160.0,4.5,12,2
25137,3,170.0,4.8,12,2
25140,4,170.0,4.6,12,2
25143,5,170.0,3.7,12,2
25146,6,170.0,3.5,12,2
25149,7,170.0,3.2,12,2
25152,8,170.0,2.9,12,2
25155,9,160.0,2.2,12,2
25158,10,160.0,1.8,12,2
25161,11,180.0,2.8,12,2
25164,12,190.0,2.1,12,2
25167,13,190.0,0.9,12,2
25170,14,240.0,0.0,12,2
25173,15,300.0,0.0,12,2
25176,16,270.0,0.0,12,2
25179,17,340.0,1.1,12,2
25182,18,330.0,0.4,12,2
25185,19,320.0,1.1,12,2
25188,20,310.0,0.8,12,2
25191,21,310.0,0.0,12,2
25194,22,300.0,0.9,12,2
25197,23,290.0,0.5,12,2
25200,0,310.0,1.3,12,3
25203,1,310.0,1.2,12,3
25206,2,310.0,0.2,12,3
25209,3,280.0,0.0,12,3
25212,4,290.0,2.6,12,3
25215,5,310.0,3.0,12,3
25218,6,290.0,1.6,12,3
25221,7,300.0,1.6,12,3
25224,8,280.0,1.8,12,3
25227,9,240.0,1.0,12,3
25230,10,250.0,1.2,12,3
25233,11,240.0,2.1,12,3
25236,12,220.0,1.4,12,3
25239,13,220.0,3.5,12,3
25242,14,220.0,2.2,12,3
25245,15,210.0,1.9,12,3
25248,16,240.0,3.4,12,3
25251,17,220.0,2.6,12,3
25254,18,200.0,6.9,12,3
25257,19,220.0,5.4,12,3
25260,20,210.0,7.6,12,3
25263,21,210.0,7.7,12,3
25266,22,220.0,7.3,12,3
25269,23,220.0,6.5,12,3
25272,0,220.0,4.9,12,4
25275,1,220.0,5.0,12,4
25278,2,230.0,3.2,12,4
25281,3,230.0,4.7,12,4
25284,4,230.0,5.0,12,4
25287,5,240.0,3.3,12,4
25290,6,240.0,5.5,12,4
25293,7,250.0,5.1,12,4
25296,8,260.0,2.4,12,4
25299,9,260.0,3.5,12,4
25302,10,260.0,3.5,12,4
25305,11,260.0,3.4,12,4
25308,12,290.0,6.4,12,4
25311,13,290.0,4.9,12,4
25314,14,290.0,4.8,12,4
25317,15,270.0,2.6,12,4
25320,16,290.0,5.9,12,4
25323,17,280.0,9.8,12,4
25326,18,290.0,7.1,12,4
25329,19,290.0,11.3,12,4
25332,20,290.0,11.3,12,4
25335,21,290.0,10.1,12,4
25338,22,300.0,7.0,12,4
25341,23,310.0,5.8,12,4
25344,0,310.0,9.6,12,5
25347,1,320.0,8.9,12,5
25350,2,320.0,7.9,12,5
25353,3,330.0,5.0,12,5
25356,4,330.0,6.5,12,5
25359,5,310.0,8.0,12,5
25362,6,320.0,7.6,12,5
25365,7,320.0,5.6,12,5
25368,8,320.0,5.8,12,5
25371,9,330.0,3.4,12,5
25374,10,340.0,4.5,12,5
25377,11,330.0,2.0,12,5
25380,12,340.0,1.4,12,5
25383,13,310.0,1.0,12,5
25386,14,340.0,0.5,12,5
25389,15,70.0,0.4,12,5
25392,16,80.0,0.2,12,5
25395,17,80.0,2.8,12,5
25398,18,80.0,2.5,12,5
25401,19,110.0,2.5,12,5
25404,20,130.0,3.2,12,5
25407,21,140.0,3.8,12,5
25410,22,170.0,4.0,12,5
25413,23,170.0,4.6,12,5
25416,0,160.0,5.1,12,6
25419,1,160.0,4.6,12,6
25422,2,160.0,4.1,12,6
25425,3,160.0,4.9,12,6
25428,4,160.0,5.3,12,6
25431,5,160.0,5.9,12,6
25434,6,160.0,5.1,12,6
25437,7,160.0,6.8,12,6
25440,8,160.0,6.5,12,6
25443,9,170.0,6.2,12,6
25446,10,160.0,5.9,12,6
25449,11,160.0,6.8,12,6
25452,12,170.0,5.4,12,6
25455,13,160.0,6.5,12,6
25458,14,170.0,6.3,12,6
25461,15,170.0,6.1,12,6
25464,16,170.0,5.5,12,6
25467,17,170.0,4.9,12,6
25470,18,170.0,4.6,12,6
25473,19,170.0,5.0,12,6
25476,20,170.0,6.4,12,6
25479,21,170.0,5.1,12,6
25482,22,180.0,6.1,12,6
25485,23,180.0,6.7,12,6
25488,0,180.0,4.9,12,7
25491,1,190.0,5.5,12,7
25494,2,190.0,3.7,12,7
25497,3,190.0,4.0,12,7
25500,4,190.0,4.2,12,7
25503,5,200.0,3.5,12,7
25506,6,190.0,5.3,12,7
25509,7,190.0,4.8,12,7
25512,8,200.0,3.2,12,7
25515,9,210.0,4.3,12,7
25518,10,220.0,4.2,12,7
25521,11,210.0,5.2,12,7
25524,12,220.0,4.6,12,7
25527,13,240.0,3.3,12,7
25530,14,220.0,3.2,12,7
25533,15,230.0,2.7,12,7
25536,16,220.0,3.5,12,7
25539,17,220.0,3.5,12,7
25542,18,220.0,3.5,12,7
25545,19,220.0,3.5,12,7
25548,20,210.0,3.9,12,7
25551,21,220.0,4.4,12,7
25554,22,210.0,5.9,12,7
25557,23,230.0,6.7,12,7
25560,0,230.0,7.4,12,1
25563,1,230.0,6.9,12,1
25566,2,220.0,7.5,12,1
25569,3,220.0,6.1,12,1
25572,4,220.0,5.9,12,1
25575,5,230.0,4.9,12,1
25578,6,230.0,6.6,12,1
25581,7,230.0,6.0,12,1
25584,8,220.0,6.4,12,1
25587,9,220.0,6.7,12,1
25590,10,220.0,6.5,12,1
25593,11,220.0,7.2,12,1
25596,12,220.0,6.0,12,1
25599,13,230.0,7.1,12,1
25602,14,230.0,8.1,12,1
25605,15,230.0,7.4,12,1
25608,16,230.0,7.7,12,1
25611,17,230.0,8.2,12,1
25614,18,240.0,6.8,12,1
25617,19,250.0,5.7,12,1
25620,20,240.0,8.6,12,1
25623,21,270.0,6.3,12,1
25626,22,240.0,7.1,12,1
25629,23,240.0,5.8,12,1
25632,0,240.0,6.6,12,2
25635,1,260.0,6.1,12,2
25638,2,240.0,5.4,12,2
25641,3,230.0,4.9,12,2
25644,4,230.0,4.8,12,2
25647,5,230.0,6.3,12,2
25650,6,230.0,5.7,12,2
25653,7,230.0,5.6,12,2
25656,8,210.0,3.7,12,2
25659,9,210.0,3.7,12,2
25662,10,220.0,3.8,12,2
25665,11,220.0,4.8,12,2
25668,12,220.0,4.7,12,2
25671,13,220.0,5.0,12,2
25674,14,220.0,4.8,12,2
25677,15,220.0,5.3,12,2
25680,16,220.0,5.2,12,2
25683,17,220.0,5.1,12,2
25686,18,210.0,6.4,12,2
25689,19,210.0,5.1,12,2
25692,20,220.0,5.2,12,2
25695,21,220.0,4.0,12,2
25698,22,230.0,5.9,12,2
25701,23,220.0,6.4,12,2
25704,0,220.0,5.2,12,3
25707,1,220.0,6.4,12,3
25710,2,210.0,7.3,12,3
25713,3,230.0,6.5,12,3
25716,4,220.0,5.8,12,3
25719,5,220.0,5.8,12,3
25722,6,220.0,5.9,12,3
25725,7,220.0,6.7,12,3
25728,8,210.0,9.3,12,3
25731,9,210.0,9.1,12,3
25734,10,200.0,7.3,12,3
