time;_V0_;| V0 |;season;week_day
23;170.0;4.1;7;7
0;180.0;4.1;7;1
1;190.0;3.2;7;1
2;190.0;3.4;7;1
3;180.0;8.3;7;1
4;170.0;4.5;7;1
5;170.0;9.3;7;1
6;170.0;8.9;7;1
7;170.0;3.6;7;1
8;170.0;2.7;7;1
9;190.0;2.0;7;1
10;200.0;0.8;7;1
11;160.0;2.8;7;1
12;190.0;1.4;7;1
13;180.0;1.1;7;1
14;170.0;1.4;7;1
15;20.0;5.9;7;1
16;320.0;10.3;7;1
17;140.0;2.4;7;1
18;170.0;2.6;7;1
19;180.0;7.5;7;1
20;230.0;4.2;7;1
21;270.0;3.7;7;1
22;220.0;0.5;7;1
23;190.0;2.3;7;1
0;190.0;1.7;7;2
1;200.0;1.9;7;2
2;210.0;1.5;7;2
3;210.0;1.3;7;2
4;210.0;0.8;7;2
5;210.0;1.3;7;2
6;190.0;1.2;7;2
7;180.0;1.3;7;2
8;180.0;2.1;7;2
9;190.0;2.1;7;2
10;180.0;1.2;7;2
11;170.0;4.0;7;2
12;180.0;7.2;7;2
13;190.0;5.7;7;2
14;190.0;6.1;7;2
15;200.0;6.2;7;2
16;200.0;6.4;7;2
17;210.0;5.5;7;2
18;190.0;5.4;7;2
19;200.0;5.8;7;2
20;200.0;8.1;7;2
21;200.0;7.7;7;2
22;200.0;7.9;7;2
23;210.0;7.7;7;2
0;200.0;7.9;7;3
1;210.0;8.0;7;3
2;210.0;9.7;7;3
3;210.0;8.7;7;3
4;210.0;8.2;7;3
5;230.0;12.5;7;3
6;220.0;7.3;7;3
7;300.0;3.2;7;3
8;230.0;2.0;7;3
9;190.0;5.2;7;3
10;200.0;7.3;7;3
11;210.0;5.2;7;3
12;210.0;5.8;7;3
13;220.0;6.2;7;3
14;200.0;5.7;7;3
15;210.0;6.6;7;3
16;200.0;7.8;7;3
17;210.0;10.7;7;3
18;210.0;7.5;7;3
19;220.0;6.4;7;3
20;290.0;9.8;7;3
21;280.0;5.9;7;3
22;280.0;8.4;7;3
23;270.0;8.3;7;3
0;240.0;4.9;7;4
1;260.0;6.5;7;4
2;280.0;8.5;7;4
3;270.0;8.7;7;4
4;270.0;6.8;7;4
5;280.0;8.4;7;4
6;290.0;7.6;7;4
7;290.0;5.8;7;4
8;290.0;6.8;7;4
9;290.0;5.9;7;4
10;300.0;5.7;7;4
11;290.0;6.3;7;4
12;290.0;6.1;7;4
13;250.0;6.6;7;4
14;280.0;9.9;7;4
15;280.0;7.3;7;4
16;280.0;8.5;7;4
17;280.0;8.4;7;4
18;280.0;6.0;7;4
19;280.0;5.2;7;4
20;290.0;8.2;7;4
21;290.0;5.9;7;4
22;280.0;7.6;7;4
23;270.0;6.4;7;4
0;280.0;6.9;7;5
1;270.0;9.5;7;5
2;280.0;6.7;7;5
3;290.0;9.1;7;5
4;290.0;6.8;7;5
5;280.0;5.4;7;5
6;270.0;8.3;7;5
7;280.0;5.2;7;5
8;270.0;4.8;7;5
9;280.0;4.4;7;5
10;280.0;4.8;7;5
11;270.0;5.3;7;5
12;270.0;6.5;7;5
13;270.0;5.8;7;5
14;270.0;6.2;7;5
15;270.0;4.5;7;5
16;280.0;4.9;7;5
17;270.0;5.5;7;5
18;270.0;4.8;7;5
19;270.0;3.1;7;5
20;280.0;6.0;7;5
21;270.0;4.9;7;5
22;270.0;5.9;7;5
23;290.0;8.0;7;5
0;290.0;5.1;1;3
1;300.0;6.2;1;3
2;300.0;5.5;1;3
3;290.0;2.7;1;3
4;290.0;2.8;1;3
5;300.0;2.6;1;3
6;300.0;0.2;1;3
7;310.0;0.0;1;3
8;120.0;1.0;1;3
9;170.0;1.8;1;3
10;180.0;0.1;1;3
11;150.0;0.1;1;3
12;70.0;1.6;1;3
13;340.0;0.2;1;3
14;50.0;1.7;1;3
15;320.0;1.1;1;3
16;320.0;0.9;1;3
17;50.0;2.7;1;3
18;40.0;2.5;1;3
19;20.0;2.8;1;3
20;30.0;2.3;1;3
21;40.0;6.0;1;3
22;30.0;4.5;1;3
23;350.0;4.9;1;3
0;30.0;8.3;2;6
1;30.0;5.3;2;6
2;20.0;5.5;2;6
3;350.0;5.0;2;6
4;20.0;4.5;2;6
5;350.0;4.0;2;6
6;340.0;5.0;2;6
7;350.0;4.4;2;6
8;10.0;5.9;2;6
9;360.0;3.6;2;6
10;350.0;4.2;2;6
11;340.0;3.7;2;6
12;340.0;3.5;2;6
13;350.0;4.7;2;6
14;340.0;4.2;2;6
15;10.0;3.4;2;6
16;0.0;5.2;2;6
17;340.0;4.1;2;6
18;360.0;3.7;2;6
19;350.0;4.0;2;6
20;20.0;1.7;2;6
21;350.0;2.6;2;6
22;330.0;3.3;2;6
23;330.0;4.2;2;6
0;330.0;2.3;3;7
1;330.0;4.5;3;7
2;340.0;4.2;3;7
3;320.0;4.7;3;7
4;320.0;3.1;3;7
5;290.0;2.7;3;7
6;320.0;4.5;3;7
7;320.0;4.8;3;7
8;300.0;3.8;3;7
9;310.0;1.8;3;7
10;260.0;1.1;3;7
11;260.0;1.2;3;7
12;300.0;1.6;3;7
13;240.0;2.1;3;7
14;240.0;2.5;3;7
15;280.0;1.4;3;7
16;230.0;0.9;3;7
17;250.0;2.7;3;7
18;230.0;1.4;3;7
19;250.0;1.1;3;7
20;240.0;2.6;3;7
21;230.0;2.9;3;7
22;230.0;3.1;3;7
23;240.0;3.5;3;7
0;240.0;3.8;4;3
1;240.0;3.7;4;3
2;240.0;3.2;4;3
3;250.0;2.8;4;3
4;250.0;2.6;4;3
5;250.0;0.0;4;3
6;250.0;2.6;4;3
7;240.0;2.8;4;3
8;230.0;3.0;4;3
9;220.0;1.1;4;3
10;210.0;2.8;4;3
11;210.0;1.5;4;3
12;220.0;4.3;4;3
13;210.0;1.9;4;3
14;180.0;0.8;4;3
15;160.0;2.2;4;3
16;190.0;1.3;4;3
17;180.0;2.0;4;3
18;180.0;1.7;4;3
19;170.0;1.4;4;3
20;170.0;2.2;4;3
21;170.0;4.4;4;3
22;170.0;2.1;4;3
23;180.0;3.5;4;3
0;170.0;4.7;5;5
1;170.0;5.5;5;5
2;180.0;5.5;5;5
3;190.0;6.2;5;5
4;200.0;6.0;5;5
5;200.0;5.9;5;5
6;210.0;4.9;5;5
7;210.0;3.8;5;5
8;210.0;7.6;5;5
9;190.0;2.3;5;5
10;190.0;2.4;5;5
11;170.0;4.5;5;5
12;190.0;3.0;5;5
13;200.0;4.7;5;5
14;190.0;4.7;5;5
15;210.0;5.1;5;5
16;190.0;2.8;5;5
17;200.0;4.1;5;5
18;210.0;1.4;5;5
19;230.0;1.9;5;5
20;210.0;1.5;5;5
21;210.0;1.5;5;5
22;210.0;4.9;5;5
23;210.0;2.1;5;5
0;220.0;3.2;6;1
1;220.0;2.4;6;1
2;220.0;3.2;6;1
3;230.0;2.7;6;1
4;230.0;2.9;6;1
5;230.0;2.9;6;1
6;240.0;2.4;6;1
7;230.0;2.6;6;1
8;250.0;2.5;6;1
9;250.0;1.4;6;1
10;250.0;1.5;6;1
11;250.0;1.3;6;1
12;290.0;1.8;6;1
13;270.0;2.3;6;1
14;240.0;2.7;6;1
15;320.0;6.1;6;1
16;330.0;4.1;6;1
17;340.0;3.5;6;1
18;330.0;5.2;6;1
19;350.0;3.0;6;1
20;340.0;3.3;6;1
21;340.0;5.1;6;1
22;350.0;6.3;6;1
23;20.0;6.9;6;1
0;30.0;8.4;7;3
1;30.0;8.0;7;3
2;50.0;3.8;7;3
3;50.0;3.4;7;3
4;40.0;7.2;7;3
5;30.0;6.6;7;3
6;30.0;6.5;7;3
7;30.0;5.8;7;3
8;350.0;3.1;7;3
9;20.0;4.0;7;3
10;30.0;3.9;7;3
11;30.0;4.9;7;3
12;350.0;2.7;7;3
13;360.0;3.8;7;3
14;30.0;5.8;7;3
15;340.0;4.9;7;3
16;20.0;3.2;7;3
17;360.0;2.9;7;3
18;0.0;4.6;7;3
19;350.0;2.4;7;3
20;0.0;6.0;7;3
21;30.0;5.7;7;3
22;30.0;5.7;7;3
23;50.0;5.2;7;3
0;40.0;5.2;8;6
1;60.0;3.4;8;6
2;60.0;3.3;8;6
3;40.0;1.4;8;6
4;360.0;1.6;8;6
5;350.0;2.1;8;6
6;340.0;2.5;8;6
7;350.0;3.2;8;6
8;30.0;3.0;8;6
9;10.0;2.0;8;6
10;20.0;2.5;8;6
11;360.0;2.9;8;6
12;350.0;4.9;8;6
13;330.0;3.8;8;6
14;340.0;4.2;8;6
15;330.0;3.4;8;6
16;320.0;5.0;8;6
17;320.0;6.9;8;6
18;330.0;3.8;8;6
19;320.0;5.1;8;6
20;340.0;4.0;8;6
21;350.0;4.1;8;6
22;360.0;5.3;8;6
23;30.0;6.9;8;6
0;30.0;5.5;9;2
1;350.0;3.1;9;2
2;350.0;3.5;9;2
3;350.0;3.3;9;2
4;340.0;3.2;9;2
5;350.0;4.0;9;2
6;340.0;2.9;9;2
7;340.0;5.2;9;2
8;340.0;4.2;9;2
9;20.0;2.4;9;2
10;340.0;1.9;9;2
11;350.0;2.8;9;2
12;350.0;4.1;9;2
13;350.0;4.1;9;2
14;350.0;4.2;9;2
15;340.0;5.7;9;2
16;350.0;3.9;9;2
17;20.0;4.1;9;2
18;350.0;3.9;9;2
19;360.0;3.8;9;2
20;30.0;2.9;9;2
21;40.0;6.9;9;2
22;40.0;6.2;9;2
23;50.0;3.3;9;2
0;50.0;3.6;10;4
1;60.0;5.1;10;4
2;70.0;3.0;10;4
3;80.0;1.8;10;4
4;130.0;0.1;10;4
5;220.0;0.0;10;4
6;200.0;0.2;10;4
7;260.0;1.2;10;4
8;290.0;2.6;10;4
9;280.0;1.1;10;4
10;310.0;2.6;10;4
11;320.0;3.1;10;4
12;320.0;1.7;10;4
13;330.0;3.2;10;4
14;320.0;2.2;10;4
15;290.0;1.4;10;4
16;280.0;1.5;10;4
17;280.0;1.4;10;4
18;280.0;1.6;10;4
19;260.0;3.1;10;4
20;40.0;1.9;10;4
21;330.0;1.9;10;4
22;330.0;0.7;10;4
23;280.0;0.0;10;4
0;290.0;1.9;11;7
1;330.0;3.1;11;7
2;330.0;3.0;11;7
3;340.0;2.4;11;7
4;350.0;4.1;11;7
5;350.0;4.8;11;7
6;20.0;4.6;11;7
7;340.0;4.2;11;7
8;340.0;2.9;11;7
9;320.0;3.8;11;7
10;310.0;4.4;11;7
11;330.0;4.5;11;7
12;320.0;7.0;11;7
13;310.0;5.9;11;7
14;330.0;5.6;11;7
15;340.0;5.7;11;7
16;320.0;6.5;11;7
17;310.0;6.5;11;7
18;330.0;5.5;11;7
19;320.0;6.8;11;7
20;330.0;4.6;11;7
21;330.0;6.5;11;7
22;320.0;4.9;11;7
23;330.0;4.3;11;7
0;340.0;4.4;12;2
1;330.0;4.3;12;2
2;330.0;7.0;12;2
3;330.0;4.4;12;2
4;330.0;2.8;12;2
5;320.0;2.1;12;2
6;340.0;1.7;12;2
7;330.0;3.8;12;2
8;320.0;3.3;12;2
9;320.0;4.1;12;2
10;320.0;3.2;12;2
11;320.0;1.7;12;2
12;350.0;2.2;12;2
13;340.0;1.6;12;2
14;290.0;4.1;12;2
15;340.0;3.1;12;2
16;350.0;2.4;12;2
17;350.0;3.5;12;2
18;350.0;4.4;12;2
19;350.0;5.6;12;2
20;340.0;4.8;12;2
21;340.0;4.9;12;2
22;340.0;5.2;12;2
23;340.0;4.7;12;2
0;350.0;5.4;8;4
1;350.0;4.5;8;4
2;350.0;4.4;8;4
3;340.0;6.6;8;4
4;350.0;4.3;8;4
5;340.0;6.7;8;4
6;340.0;6.6;8;4
7;330.0;8.5;8;4
8;340.0;6.6;8;4
9;340.0;6.6;8;4
10;340.0;6.8;8;4
11;340.0;6.0;8;4
12;350.0;6.3;8;4
13;350.0;5.8;8;4
14;350.0;5.3;8;4
15;350.0;5.2;8;4
16;350.0;6.0;8;4
17;350.0;5.1;8;4
18;350.0;5.2;8;4
19;350.0;5.1;8;4
20;360.0;4.7;8;4
21;30.0;6.8;8;4
22;30.0;6.5;8;4
23;30.0;7.1;8;4
0;30.0;7.8;8;5
1;30.0;4.3;8;5
2;30.0;6.3;8;5
3;20.0;5.4;8;5
4;20.0;5.5;8;5
5;30.0;5.1;8;5
6;40.0;7.4;8;5
7;30.0;3.8;8;5
8;30.0;4.2;8;5
9;340.0;3.4;8;5
10;340.0;3.7;8;5
11;20.0;4.1;8;5
12;350.0;3.8;8;5
13;350.0;4.5;8;5
14;350.0;4.8;8;5
15;340.0;5.4;8;5
16;330.0;3.3;8;5
17;340.0;4.1;8;5
18;350.0;4.0;8;5
19;350.0;3.2;8;5
20;340.0;3.3;8;5
21;350.0;3.7;8;5
22;30.0;4.0;8;5
23;30.0;4.8;8;5
0;30.0;6.0;8;6
1;30.0;5.8;8;6
2;360.0;2.6;8;6
3;350.0;2.1;8;6
4;340.0;2.3;8;6
5;330.0;3.4;8;6
6;330.0;3.7;8;6
7;320.0;5.5;8;6
8;320.0;7.0;8;6
9;320.0;5.1;8;6
10;330.0;2.7;8;6
11;310.0;4.4;8;6
12;330.0;3.5;8;6
13;320.0;4.6;8;6
14;310.0;4.0;8;6
15;320.0;5.7;8;6
16;310.0;5.8;8;6
17;300.0;4.1;8;6
18;320.0;5.1;8;6
19;300.0;1.4;8;6
20;320.0;1.7;8;6
21;330.0;1.3;8;6
22;320.0;3.3;8;6
23;330.0;1.6;8;6
0;340.0;1.0;8;7
1;330.0;0.7;8;7
2;320.0;0.6;8;7
3;290.0;1.4;8;7
4;290.0;0.9;8;7
5;290.0;1.7;8;7
6;270.0;1.4;8;7
7;270.0;1.5;8;7
8;250.0;0.6;8;7
9;250.0;1.4;8;7
10;260.0;1.6;8;7
11;300.0;1.2;8;7
12;280.0;2.7;8;7
13;270.0;1.4;8;7
14;290.0;4.0;8;7
15;290.0;5.2;8;7
16;290.0;4.6;8;7
17;290.0;3.8;8;7
18;290.0;3.9;8;7
19;280.0;4.2;8;7
20;290.0;7.2;8;7
21;310.0;9.6;8;7
22;300.0;5.5;8;7
23;290.0;9.8;8;7
0;290.0;12.0;8;1
1;310.0;12.6;8;1
2;310.0;11.3;8;1
3;320.0;12.0;8;1
4;320.0;10.4;8;1
5;320.0;6.9;8;1
6;330.0;6.6;8;1
7;330.0;6.2;8;1
8;340.0;4.5;8;1
9;330.0;3.8;8;1
10;330.0;5.7;8;1
11;340.0;5.4;8;1
12;320.0;5.9;8;1
13;330.0;6.0;8;1
14;330.0;4.9;8;1
15;330.0;4.4;8;1
16;330.0;5.7;8;1
17;320.0;5.3;8;1
18;330.0;5.3;8;1
19;0.0;4.0;8;1
20;30.0;4.1;8;1
21;40.0;5.3;8;1
22;50.0;2.8;8;1
23;60.0;2.5;8;1
0;70.0;2.7;8;2
1;100.0;1.8;8;2
2;140.0;3.0;8;2
3;190.0;2.0;8;2
4;210.0;2.8;8;2
5;230.0;4.3;8;2
6;270.0;3.2;8;2
7;340.0;4.9;8;2
8;350.0;3.4;8;2
9;340.0;2.6;8;2
10;330.0;3.9;8;2
11;350.0;4.2;8;2
12;340.0;2.5;8;2
13;350.0;4.1;8;2
14;20.0;3.9;8;2
15;350.0;2.4;8;2
16;320.0;4.5;8;2
17;30.0;3.8;8;2
18;30.0;4.3;8;2
19;40.0;4.5;8;2
20;30.0;2.4;8;2
21;360.0;2.1;8;2
22;350.0;1.1;8;2
23;340.0;1.1;8;2
0;340.0;0.9;8;3
1;320.0;0.7;8;3
2;310.0;0.6;8;3
3;320.0;0.8;8;3
4;310.0;1.1;8;3
5;320.0;1.0;8;3
6;300.0;1.0;8;3
7;320.0;1.1;8;3
8;330.0;1.5;8;3
9;350.0;0.0;8;3
10;340.0;1.6;8;3
11;30.0;3.4;8;3
12;350.0;1.1;8;3
13;340.0;2.2;8;3
14;40.0;2.3;8;3
15;40.0;2.0;8;3
16;30.0;2.6;8;3
17;80.0;0.7;8;3
18;100.0;0.3;8;3
19;80.0;0.8;8;3
20;80.0;2.3;8;3
21;80.0;2.4;8;3
22;90.0;4.6;8;3
23;110.0;7.1;8;3
0;140.0;6.8;8;4
1;140.0;6.2;8;4
2;120.0;3.1;8;4
3;140.0;5.0;8;4
4;140.0;4.5;8;4
5;140.0;3.4;8;4
6;140.0;3.1;8;4
7;110.0;4.1;8;4
8;100.0;2.7;8;4
9;100.0;3.9;8;4
10;90.0;3.5;8;4
11;80.0;3.1;8;4
12;90.0;2.6;8;4
13;100.0;0.4;8;4
14;20.0;1.5;8;4
15;70.0;2.7;8;4
16;50.0;2.6;8;4
17;30.0;3.3;8;4
18;40.0;3.4;8;4
19;60.0;4.7;8;4
20;60.0;2.9;8;4
21;80.0;4.3;8;4
22;80.0;3.3;8;4
23;80.0;3.1;8;4
0;90.0;2.0;8;5
1;90.0;1.0;8;5
2;190.0;0.0;8;5
3;350.0;0.0;8;5
4;80.0;0.0;8;5
5;40.0;2.7;8;5
6;40.0;2.9;8;5
7;60.0;3.7;8;5
8;90.0;3.5;8;5
9;60.0;2.1;8;5
10;80.0;1.5;8;5
11;70.0;3.0;8;5
12;80.0;3.8;8;5
13;50.0;2.1;8;5
14;50.0;2.5;8;5
15;360.0;1.3;8;5
16;60.0;2.5;8;5
17;360.0;1.9;8;5
18;40.0;3.0;8;5
19;70.0;4.9;8;5
20;60.0;4.0;8;5
21;50.0;3.1;8;5
22;60.0;3.5;8;5
23;50.0;3.3;8;5
0;40.0;3.3;8;6
1;40.0;4.3;8;6
2;30.0;2.7;8;6
3;30.0;3.1;8;6
4;30.0;2.8;8;6
5;30.0;6.4;8;6
6;30.0;6.5;8;6
7;30.0;7.3;8;6
8;30.0;3.9;8;6
9;350.0;4.9;8;6
10;340.0;3.8;8;6
11;340.0;5.3;8;6
12;350.0;4.2;8;6
13;20.0;4.5;8;6
14;30.0;4.7;8;6
15;30.0;2.4;8;6
16;20.0;2.9;8;6
17;350.0;3.6;8;6
18;350.0;3.0;8;6
19;340.0;2.2;8;6
20;360.0;2.4;8;6
21;30.0;4.7;8;6
22;40.0;3.6;8;6
23;50.0;1.6;8;6
0;70.0;1.0;8;7
1;170.0;1.1;8;7
2;180.0;1.3;8;7
3;190.0;1.5;8;7
4;210.0;1.4;8;7
5;230.0;1.0;8;7
6;250.0;1.3;8;7
7;260.0;1.6;8;7
8;290.0;1.5;8;7
9;290.0;1.3;8;7
10;270.0;2.4;8;7
11;260.0;0.7;8;7
12;240.0;1.2;8;7
13;220.0;2.2;8;7
14;230.0;3.5;8;7
15;220.0;4.1;8;7
16;230.0;3.6;8;7
17;220.0;2.9;8;7
18;230.0;0.9;8;7
19;230.0;3.2;8;7
20;230.0;3.6;8;7
21;230.0;3.7;8;7
22;230.0;5.4;8;7
23;240.0;4.9;8;7
0;240.0;4.6;8;1
1;230.0;0.7;8;1
2;230.0;3.8;8;1
3;220.0;4.4;8;1
4;220.0;7.6;8;1
5;220.0;4.3;8;1
6;220.0;4.9;8;1
7;220.0;7.7;8;1
8;220.0;6.0;8;1
9;220.0;4.4;8;1
10;220.0;4.7;8;1
11;220.0;6.4;8;1
12;220.0;1.9;8;1
13;240.0;3.7;8;1
14;250.0;3.4;8;1
15;240.0;3.2;8;1
16;250.0;3.1;8;1
17;250.0;2.5;8;1
18;240.0;2.5;8;1
19;240.0;3.0;8;1
20;230.0;3.9;8;1
21;240.0;5.5;8;1
22;250.0;3.2;8;1
23;270.0;3.2;8;1
0;290.0;4.8;8;2
1;290.0;3.7;8;2
2;290.0;3.0;8;2
3;300.0;3.5;8;2
4;300.0;3.3;8;2
5;310.0;2.7;8;2
6;300.0;1.6;8;2
7;300.0;1.2;8;2
8;290.0;1.4;8;2
9;210.0;2.4;8;2
10;230.0;0.9;8;2
11;230.0;2.2;8;2
12;230.0;3.6;8;2
13;240.0;2.8;8;2
14;210.0;3.5;8;2
15;230.0;1.6;8;2
16;200.0;3.6;8;2
17;200.0;5.0;8;2
18;190.0;2.3;8;2
19;210.0;2.0;8;2
20;200.0;1.8;8;2
21;180.0;1.9;8;2
22;180.0;4.9;8;2
23;180.0;3.1;8;2
0;200.0;4.5;8;3
1;190.0;3.4;8;3
2;200.0;3.8;8;3
3;190.0;6.8;8;3
4;180.0;7.9;8;3
5;200.0;11.0;8;3
6;170.0;3.0;8;3
7;180.0;2.9;8;3
8;190.0;3.1;8;3
9;210.0;5.5;8;3
10;220.0;2.9;8;3
11;40.0;0.1;8;3
12;210.0;2.7;8;3
13;70.0;6.4;8;3
14;60.0;3.1;8;3
15;80.0;6.5;8;3
16;310.0;8.0;8;3
17;300.0;12.7;8;3
18;280.0;8.8;8;3
19;290.0;9.2;8;3
20;290.0;7.7;8;3
21;280.0;6.4;8;3
22;280.0;8.6;8;3
23;290.0;5.8;8;3
0;290.0;5.4;8;4
1;300.0;5.9;8;4
2;300.0;5.4;8;4
3;290.0;3.2;8;4
4;280.0;1.8;8;4
5;230.0;1.7;8;4
6;210.0;2.2;8;4
7;190.0;3.3;8;4
8;190.0;3.1;8;4
9;180.0;4.9;8;4
10;180.0;2.9;8;4
11;200.0;2.7;8;4
12;200.0;2.4;8;4
13;190.0;3.3;8;4
14;190.0;6.3;8;4
15;200.0;2.1;8;4
16;180.0;2.4;8;4
17;160.0;2.1;8;4
18;170.0;5.5;8;4
19;170.0;1.6;8;4
20;160.0;3.9;8;4
21;160.0;3.5;8;4
22;190.0;8.7;8;4
23;200.0;3.9;8;4
0;200.0;7.2;8;5
1;210.0;7.1;8;5
2;210.0;5.0;8;5
3;220.0;4.9;8;5
4;220.0;2.9;8;5
5;220.0;0.7;8;5
6;210.0;1.5;8;5
7;210.0;6.2;8;5
8;200.0;1.6;8;5
9;210.0;1.6;8;5
10;210.0;2.5;8;5
11;230.0;2.3;8;5
12;220.0;3.5;8;5
13;220.0;1.9;8;5
14;220.0;1.4;8;5
15;240.0;1.3;8;5
16;210.0;0.9;8;5
17;230.0;1.4;8;5
18;250.0;1.2;8;5
19;290.0;6.1;8;5
20;290.0;6.2;8;5
21;300.0;6.1;8;5
22;290.0;7.1;8;5
23;290.0;7.1;8;5
0;290.0;7.1;8;6
1;300.0;2.3;8;6
2;300.0;3.3;8;6
3;300.0;2.5;8;6
4;290.0;6.8;8;6
5;300.0;2.7;8;6
6;300.0;3.8;8;6
7;300.0;2.8;8;6
8;290.0;2.7;8;6
9;300.0;2.9;8;6
10;290.0;4.7;8;6
11;300.0;7.9;8;6
12;280.0;2.2;8;6
13;300.0;5.7;8;6
14;290.0;2.8;8;6
15;310.0;1.4;8;6
16;290.0;2.4;8;6
17;270.0;2.8;8;6
18;260.0;1.4;8;6
19;250.0;2.1;8;6
20;240.0;1.7;8;6
21;240.0;2.0;8;6
22;220.0;0.3;8;6
23;220.0;3.4;8;6
0;230.0;2.8;8;7
1;250.0;2.6;8;7
2;250.0;2.8;8;7
3;230.0;3.2;8;7
4;230.0;3.2;8;7
5;220.0;4.5;8;7
6;200.0;9.6;8;7
7;210.0;11.4;8;7
8;210.0;11.5;8;7
9;200.0;5.0;8;7
10;200.0;6.3;8;7
11;210.0;9.9;8;7
12;220.0;7.2;8;7
13;210.0;3.1;8;7
14;210.0;8.6;8;7
15;230.0;2.4;8;7
16;230.0;2.4;8;7
17;290.0;1.6;8;7
18;330.0;1.0;8;7
19;330.0;0.8;8;7
20;20.0;0.2;8;7
21;150.0;0.0;8;7
22;100.0;1.7;8;7
23;150.0;6.1;8;7
0;170.0;8.1;8;1
1;200.0;8.5;8;1
2;220.0;11.4;8;1
3;230.0;13.2;8;1
4;240.0;12.5;8;1
5;230.0;10.1;8;1
6;230.0;9.6;8;1
7;220.0;8.7;8;1
8;220.0;6.1;8;1
9;220.0;7.1;8;1
10;200.0;6.5;8;1
11;210.0;6.9;8;1
12;210.0;7.7;8;1
13;210.0;11.8;8;1
14;210.0;10.4;8;1
15;210.0;7.6;8;1
16;220.0;8.4;8;1
17;210.0;10.8;8;1
18;210.0;8.5;8;1
19;220.0;8.6;8;1
20;210.0;10.1;8;1
21;220.0;11.5;8;1
22;220.0;14.5;8;1
23;230.0;14.7;8;1
0;230.0;13.0;1;4
1;260.0;10.4;1;4
2;270.0;9.6;1;4
3;270.0;6.6;1;4
4;300.0;8.8;1;4
5;280.0;4.5;1;4
6;290.0;5.6;1;4
7;280.0;5.6;1;4
8;290.0;4.5;1;4
9;300.0;6.8;1;4
10;290.0;4.2;1;4
11;280.0;7.9;1;4
12;310.0;8.0;1;4
13;300.0;6.4;1;4
14;300.0;5.7;1;4
15;320.0;5.9;1;4
16;320.0;5.9;1;4
17;330.0;6.8;1;4
18;320.0;2.7;1;4
19;340.0;2.4;1;4
20;340.0;3.1;1;4
21;350.0;4.4;1;4
22;50.0;4.5;1;4
23;50.0;8.0;1;4
0;60.0;6.2;2;7
1;70.0;7.3;2;7
2;80.0;7.3;2;7
3;80.0;6.6;2;7
4;80.0;6.5;2;7
5;80.0;7.4;2;7
6;90.0;9.9;2;7
7;100.0;5.2;2;7
8;90.0;5.4;2;7
9;90.0;4.6;2;7
10;90.0;4.5;2;7
11;80.0;4.8;2;7
12;90.0;4.6;2;7
13;80.0;4.6;2;7
14;80.0;6.9;2;7
15;100.0;5.3;2;7
16;100.0;3.5;2;7
17;90.0;5.4;2;7
18;90.0;5.6;2;7
19;90.0;4.7;2;7
20;90.0;6.4;2;7
21;90.0;8.3;2;7
22;100.0;9.3;2;7
23;110.0;9.7;2;7
0;140.0;7.6;3;1
1;140.0;7.0;3;1
2;150.0;8.4;3;1
3;150.0;9.3;3;1
4;150.0;8.7;3;1
5;160.0;9.5;3;1
6;160.0;7.9;3;1
7;150.0;8.1;3;1
8;160.0;5.2;3;1
9;150.0;5.5;3;1
10;150.0;5.7;3;1
11;150.0;5.7;3;1
12;140.0;6.4;3;1
13;120.0;6.7;3;1
14;150.0;8.2;3;1
15;150.0;7.7;3;1
16;140.0;6.5;3;1
17;150.0;8.9;3;1
18;150.0;4.8;3;1
19;150.0;7.7;3;1
20;150.0;9.4;3;1
21;160.0;8.4;3;1
22;160.0;9.5;3;1
23;170.0;9.7;3;1
0;170.0;11.6;4;4
1;170.0;11.7;4;4
2;170.0;10.6;4;4
3;180.0;9.1;4;4
4;170.0;11.2;4;4
5;170.0;11.6;4;4
6;170.0;9.7;4;4
7;170.0;11.4;4;4
8;170.0;9.9;4;4
9;180.0;5.5;4;4
10;170.0;5.7;4;4
11;160.0;4.6;4;4
12;150.0;5.0;4;4
13;160.0;5.7;4;4
14;150.0;6.4;4;4
15;150.0;6.4;4;4
16;160.0;7.8;4;4
17;160.0;7.7;4;4
18;160.0;6.7;4;4
19;160.0;9.0;4;4
20;180.0;9.2;4;4
21;170.0;10.0;4;4
22;180.0;12.6;4;4
23;180.0;10.2;4;4
0;180.0;8.7;5;6
1;180.0;10.1;5;6
2;180.0;8.5;5;6
3;180.0;8.7;5;6
4;190.0;9.3;5;6
5;200.0;7.7;5;6
6;200.0;7.7;5;6
7;210.0;7.5;5;6
8;200.0;5.8;5;6
9;190.0;4.7;5;6
10;170.0;3.4;5;6
11;170.0;2.9;5;6
12;170.0;3.6;5;6
13;160.0;4.8;5;6
14;170.0;6.1;5;6
15;180.0;6.2;5;6
16;180.0;5.0;5;6
17;180.0;9.4;5;6
18;180.0;7.2;5;6
19;180.0;6.0;5;6
20;180.0;7.7;5;6
21;190.0;6.3;5;6
22;190.0;7.6;5;6
23;190.0;7.6;5;6
0;200.0;6.7;6;2
1;200.0;10.6;6;2
2;200.0;9.7;6;2
3;210.0;8.3;6;2
4;220.0;6.7;6;2
5;220.0;4.8;6;2
6;230.0;4.6;6;2
7;220.0;4.2;6;2
8;210.0;4.4;6;2
9;210.0;4.1;6;2
10;200.0;3.2;6;2
11;180.0;3.6;6;2
12;180.0;2.4;6;2
